location,name,freq,weighting,n_factors,date,ret
usa,investment,monthly,vw_cap,22,1993-07-31,0.015198228457194
usa,investment,monthly,vw_cap,22,1993-08-31,-0.00789003242287408
usa,investment,monthly,vw_cap,22,1993-09-30,-0.0181084365870892
usa,investment,monthly,vw_cap,22,1993-10-31,0.00602364755675868
usa,investment,monthly,vw_cap,22,1993-11-30,0.00834477247183868
usa,investment,monthly,vw_cap,22,1993-12-31,-0.0055309559036118
usa,investment,monthly,vw_cap,22,1994-01-31,0.0113069244034765
usa,investment,monthly,vw_cap,22,1994-02-28,-0.00795839922977422
usa,investment,monthly,vw_cap,22,1994-03-31,0.0117550782898051
usa,investment,monthly,vw_cap,22,1994-04-30,0.012736533705166
usa,investment,monthly,vw_cap,22,1994-05-31,0.0181763427890968
usa,investment,monthly,vw_cap,22,1994-06-30,0.0251086267680607
usa,investment,monthly,vw_cap,22,1994-07-31,0.00804301190936094
usa,investment,monthly,vw_cap,22,1994-08-31,-0.0155828205688155
usa,investment,monthly,vw_cap,22,1994-09-30,-0.00255829170637449
usa,investment,monthly,vw_cap,22,1994-10-31,-0.00858497687906052
usa,investment,monthly,vw_cap,22,1994-11-30,0.00241219530163904
usa,investment,monthly,vw_cap,22,1994-12-31,0.00662390070510907
usa,investment,monthly,vw_cap,22,1995-01-31,0.0143130373819994
usa,investment,monthly,vw_cap,22,1995-02-28,0.00057923164961303
usa,investment,monthly,vw_cap,22,1995-03-31,-0.00736630916783129
usa,investment,monthly,vw_cap,22,1995-04-30,0.00838872449476406
usa,investment,monthly,vw_cap,22,1995-05-31,0.00886903334636955
usa,investment,monthly,vw_cap,22,1995-06-30,-0.0323757526728981
usa,investment,monthly,vw_cap,22,1995-07-31,-0.0336847468260791
usa,investment,monthly,vw_cap,22,1995-08-31,0.0104753034176821
usa,investment,monthly,vw_cap,22,1995-09-30,0.00608380487510291
usa,investment,monthly,vw_cap,22,1995-10-31,0.015112751552302
usa,investment,monthly,vw_cap,22,1995-11-30,0.00763455755157615
usa,investment,monthly,vw_cap,22,1995-12-31,0.0266087300705131
usa,investment,monthly,vw_cap,22,1996-01-31,0.0130825320088143
usa,investment,monthly,vw_cap,22,1996-02-29,-0.0195399628046212
usa,investment,monthly,vw_cap,22,1996-03-31,0.00616063201941585
usa,investment,monthly,vw_cap,22,1996-04-30,-0.0364237120554759
usa,investment,monthly,vw_cap,22,1996-05-31,-0.00916354230423268
usa,investment,monthly,vw_cap,22,1996-06-30,0.0419417656202816
usa,investment,monthly,vw_cap,22,1996-07-31,0.0349785294853927
usa,investment,monthly,vw_cap,22,1996-08-31,-0.02274611397282
usa,investment,monthly,vw_cap,22,1996-09-30,-0.0248374648141783
usa,investment,monthly,vw_cap,22,1996-10-31,0.041668934749464
usa,investment,monthly,vw_cap,22,1996-11-30,-0.00335067060977136
usa,investment,monthly,vw_cap,22,1996-12-31,0.0106173095565552
usa,investment,monthly,vw_cap,22,1997-01-31,-0.0110742187371697
usa,investment,monthly,vw_cap,22,1997-02-28,0.0463044584728636
usa,investment,monthly,vw_cap,22,1997-03-31,0.0304443904036276
usa,investment,monthly,vw_cap,22,1997-04-30,0.00686112708867771
usa,investment,monthly,vw_cap,22,1997-05-31,-0.0401178996903026
usa,investment,monthly,vw_cap,22,1997-06-30,0.00560836763704816
usa,investment,monthly,vw_cap,22,1997-07-31,-0.014233479129484
usa,investment,monthly,vw_cap,22,1997-08-31,-0.00808135787716293
usa,investment,monthly,vw_cap,22,1997-09-30,-0.0100722740807287
usa,investment,monthly,vw_cap,22,1997-10-31,0.0160494317747554
usa,investment,monthly,vw_cap,22,1997-11-30,0.0354038513774651
usa,investment,monthly,vw_cap,22,1997-12-31,0.019025380997485
usa,investment,monthly,vw_cap,22,1998-01-31,0.00656567615995436
usa,investment,monthly,vw_cap,22,1998-02-28,-0.0204331060470827
usa,investment,monthly,vw_cap,22,1998-03-31,0.00508080216909863
usa,investment,monthly,vw_cap,22,1998-04-30,-0.00515344358011869
usa,investment,monthly,vw_cap,22,1998-05-31,0.0288342606934
usa,investment,monthly,vw_cap,22,1998-06-30,-0.0121889416359857
usa,investment,monthly,vw_cap,22,1998-07-31,0.0181635384692513
usa,investment,monthly,vw_cap,22,1998-08-31,0.0716530090868055
usa,investment,monthly,vw_cap,22,1998-09-30,-0.0157764501990141
usa,investment,monthly,vw_cap,22,1998-10-31,-0.00857710862167325
usa,investment,monthly,vw_cap,22,1998-11-30,-0.0146300347888211
usa,investment,monthly,vw_cap,22,1998-12-31,-0.0437070417590821
usa,investment,monthly,vw_cap,22,1999-01-31,-0.0337661736306533
usa,investment,monthly,vw_cap,22,1999-02-28,0.0279815465735484
usa,investment,monthly,vw_cap,22,1999-03-31,-0.021610917120331
usa,investment,monthly,vw_cap,22,1999-04-30,0.0125362658800498
usa,investment,monthly,vw_cap,22,1999-05-31,0.0175931341417028
usa,investment,monthly,vw_cap,22,1999-06-30,-0.0132920760685026
usa,investment,monthly,vw_cap,22,1999-07-31,0.0227868143023996
usa,investment,monthly,vw_cap,22,1999-08-31,0.00335034001033641
usa,investment,monthly,vw_cap,22,1999-09-30,-0.015969559286643
usa,investment,monthly,vw_cap,22,1999-10-31,-0.019986512933693
usa,investment,monthly,vw_cap,22,1999-11-30,-0.0552268930743053
usa,investment,monthly,vw_cap,22,1999-12-31,-0.0592533071926612
usa,investment,monthly,vw_cap,22,2000-01-31,0.00176489217799878
usa,investment,monthly,vw_cap,22,2000-02-29,-0.102687905445439
usa,investment,monthly,vw_cap,22,2000-03-31,0.0464894974080406
usa,investment,monthly,vw_cap,22,2000-04-30,0.0709445977516719
usa,investment,monthly,vw_cap,22,2000-05-31,0.0758229874725119
usa,investment,monthly,vw_cap,22,2000-06-30,-0.0973548050470542
usa,investment,monthly,vw_cap,22,2000-07-31,0.0380020102137259
usa,investment,monthly,vw_cap,22,2000-08-31,-0.0301467014176517
usa,investment,monthly,vw_cap,22,2000-09-30,0.0546478310320326
usa,investment,monthly,vw_cap,22,2000-10-31,0.0709227465436552
usa,investment,monthly,vw_cap,22,2000-11-30,0.145066623462574
usa,investment,monthly,vw_cap,22,2000-12-31,0.0316995281984297
usa,investment,monthly,vw_cap,22,2001-01-31,-0.066006484756682
usa,investment,monthly,vw_cap,22,2001-02-28,0.146156299926128
usa,investment,monthly,vw_cap,22,2001-03-31,0.0809449313533403
usa,investment,monthly,vw_cap,22,2001-04-30,-0.0863204190798941
usa,investment,monthly,vw_cap,22,2001-05-31,0.0428715572975535
usa,investment,monthly,vw_cap,22,2001-06-30,0.0184769666695314
usa,investment,monthly,vw_cap,22,2001-07-31,0.0574248346207431
usa,investment,monthly,vw_cap,22,2001-08-31,0.06131914079117
usa,investment,monthly,vw_cap,22,2001-09-30,0.0654213943162457
usa,investment,monthly,vw_cap,22,2001-10-31,-0.0617941348595136
usa,investment,monthly,vw_cap,22,2001-11-30,-0.0142734581374364
usa,investment,monthly,vw_cap,22,2001-12-31,-0.00174369496272355
usa,investment,monthly,vw_cap,22,2002-01-31,0.0343191060688419
usa,investment,monthly,vw_cap,22,2002-02-28,0.035573148050139
usa,investment,monthly,vw_cap,22,2002-03-31,-0.00985154705368626
usa,investment,monthly,vw_cap,22,2002-04-30,0.0246893193081027
usa,investment,monthly,vw_cap,22,2002-05-31,0.013721526653292
usa,investment,monthly,vw_cap,22,2002-06-30,0.0119263903457715
usa,investment,monthly,vw_cap,22,2002-07-31,-0.00320991060422606
usa,investment,monthly,vw_cap,22,2002-08-31,-0.00242931148360338
usa,investment,monthly,vw_cap,22,2002-09-30,-0.0219382982711984
usa,investment,monthly,vw_cap,22,2002-10-31,0.0129844445399255
usa,investment,monthly,vw_cap,22,2002-11-30,0.0409403588754408
usa,investment,monthly,vw_cap,22,2002-12-31,-0.00984200387385563
usa,investment,monthly,vw_cap,22,2003-01-31,0.00158741320736316
usa,investment,monthly,vw_cap,22,2003-02-28,-0.00343945921894903
usa,investment,monthly,vw_cap,22,2003-03-31,-0.0151028784638979
usa,investment,monthly,vw_cap,22,2003-04-30,0.0112546885388569
usa,investment,monthly,vw_cap,22,2003-05-31,0.00995157539651471
usa,investment,monthly,vw_cap,22,2003-06-30,-0.00856451597289376
usa,investment,monthly,vw_cap,22,2003-07-31,0.00753119296826304
usa,investment,monthly,vw_cap,22,2003-08-31,0.00373086420372875
usa,investment,monthly,vw_cap,22,2003-09-30,0.00288383739038766
usa,investment,monthly,vw_cap,22,2003-10-31,0.0107744552929025
usa,investment,monthly,vw_cap,22,2003-11-30,0.00562991437427235
usa,investment,monthly,vw_cap,22,2003-12-31,0.0108915278409562
usa,investment,monthly,vw_cap,22,2004-01-31,0.0217058413202998
usa,investment,monthly,vw_cap,22,2004-02-29,-0.0120803232541443
usa,investment,monthly,vw_cap,22,2004-03-31,-0.0125890379681857
usa,investment,monthly,vw_cap,22,2004-04-30,-0.0104508224917693
usa,investment,monthly,vw_cap,22,2004-05-31,0.00373680349154282
usa,investment,monthly,vw_cap,22,2004-06-30,0.00406374928184735
usa,investment,monthly,vw_cap,22,2004-07-31,-0.00333155511093444
usa,investment,monthly,vw_cap,22,2004-08-31,0.00387964205599334
usa,investment,monthly,vw_cap,22,2004-09-30,-0.0190799846501019
usa,investment,monthly,vw_cap,22,2004-10-31,0.00380418775366465
usa,investment,monthly,vw_cap,22,2004-11-30,-0.00555622508688281
usa,investment,monthly,vw_cap,22,2004-12-31,0.000576396214996824
usa,investment,monthly,vw_cap,22,2005-01-31,-0.00433586601430214
usa,investment,monthly,vw_cap,22,2005-02-28,-0.0116179732002339
usa,investment,monthly,vw_cap,22,2005-03-31,0.00941808407108739
usa,investment,monthly,vw_cap,22,2005-04-30,0.00919299074096153
usa,investment,monthly,vw_cap,22,2005-05-31,-0.0114009819745946
usa,investment,monthly,vw_cap,22,2005-06-30,-0.00591395083054413
usa,investment,monthly,vw_cap,22,2005-07-31,-0.0165009741580582
usa,investment,monthly,vw_cap,22,2005-08-31,-0.00450653141552738
usa,investment,monthly,vw_cap,22,2005-09-30,-0.00978599480230739
usa,investment,monthly,vw_cap,22,2005-10-31,0.00602846440604068
usa,investment,monthly,vw_cap,22,2005-11-30,-0.00831656478411342
usa,investment,monthly,vw_cap,22,2005-12-31,-0.00508769452880907
usa,investment,monthly,vw_cap,22,2006-01-31,-0.0248938272081625
usa,investment,monthly,vw_cap,22,2006-02-28,0.0234155635983309
usa,investment,monthly,vw_cap,22,2006-03-31,-0.0108021725516679
usa,investment,monthly,vw_cap,22,2006-04-30,-0.00615976645609158
usa,investment,monthly,vw_cap,22,2006-05-31,0.0179966317881029
usa,investment,monthly,vw_cap,22,2006-06-30,-0.00377179429918116
usa,investment,monthly,vw_cap,22,2006-07-31,0.0121402245966664
usa,investment,monthly,vw_cap,22,2006-08-31,0.0133361543850837
usa,investment,monthly,vw_cap,22,2006-09-30,0.011632860737301
usa,investment,monthly,vw_cap,22,2006-10-31,-0.00520464965038294
usa,investment,monthly,vw_cap,22,2006-11-30,-0.0150689493090186
usa,investment,monthly,vw_cap,22,2006-12-31,0.0210840154864754
usa,investment,monthly,vw_cap,22,2007-01-31,-0.00340856547020721
usa,investment,monthly,vw_cap,22,2007-02-28,0.00173401541157744
usa,investment,monthly,vw_cap,22,2007-03-31,-0.0023929589244676
usa,investment,monthly,vw_cap,22,2007-04-30,-0.00348823491359848
usa,investment,monthly,vw_cap,22,2007-05-31,-0.00734218313549118
usa,investment,monthly,vw_cap,22,2007-06-30,-0.00657467347652228
usa,investment,monthly,vw_cap,22,2007-07-31,-0.024810890085891
usa,investment,monthly,vw_cap,22,2007-08-31,-0.00223857254268236
usa,investment,monthly,vw_cap,22,2007-09-30,-0.0286002018905723
usa,investment,monthly,vw_cap,22,2007-10-31,-0.0196614286777942
usa,investment,monthly,vw_cap,22,2007-11-30,0.0131568120026663
usa,investment,monthly,vw_cap,22,2007-12-31,-0.0210353520119006
usa,investment,monthly,vw_cap,22,2008-01-31,0.027689575261582
usa,investment,monthly,vw_cap,22,2008-02-29,-0.0266819124048503
usa,investment,monthly,vw_cap,22,2008-03-31,0.0136183748291214
usa,investment,monthly,vw_cap,22,2008-04-30,-0.0196427353700823
usa,investment,monthly,vw_cap,22,2008-05-31,-0.0259890220281062
usa,investment,monthly,vw_cap,22,2008-06-30,-0.0304030475873801
usa,investment,monthly,vw_cap,22,2008-07-31,0.0488808436097324
usa,investment,monthly,vw_cap,22,2008-08-31,0.0230347344662482
usa,investment,monthly,vw_cap,22,2008-09-30,0.0527029472008011
usa,investment,monthly,vw_cap,22,2008-10-31,0.0303248731194388
usa,investment,monthly,vw_cap,22,2008-11-30,0.0058218528203331
usa,investment,monthly,vw_cap,22,2008-12-31,0.00583254446906934
usa,investment,monthly,vw_cap,22,2009-01-31,-0.0331639050465839
usa,investment,monthly,vw_cap,22,2009-02-28,-0.0161776921795718
usa,investment,monthly,vw_cap,22,2009-03-31,0.0113231122104319
usa,investment,monthly,vw_cap,22,2009-04-30,0.0136572570216853
usa,investment,monthly,vw_cap,22,2009-05-31,-0.0245061964583046
usa,investment,monthly,vw_cap,22,2009-06-30,0.0126952812194693
usa,investment,monthly,vw_cap,22,2009-07-31,0.021783958641098
usa,investment,monthly,vw_cap,22,2009-08-31,0.0290257518364649
usa,investment,monthly,vw_cap,22,2009-09-30,-0.00999152748383534
usa,investment,monthly,vw_cap,22,2009-10-31,-0.00677047141553948
usa,investment,monthly,vw_cap,22,2009-11-30,-0.00289661969466118
usa,investment,monthly,vw_cap,22,2009-12-31,0.0118452618677002
usa,investment,monthly,vw_cap,22,2010-01-31,-0.00245410481993167
usa,investment,monthly,vw_cap,22,2010-02-28,0.0141199795888495
usa,investment,monthly,vw_cap,22,2010-03-31,0.0142727626969428
usa,investment,monthly,vw_cap,22,2010-04-30,0.0211926953481341
usa,investment,monthly,vw_cap,22,2010-05-31,-0.00859728157584206
usa,investment,monthly,vw_cap,22,2010-06-30,-0.0231255898090415
usa,investment,monthly,vw_cap,22,2010-07-31,0.0153385262166746
usa,investment,monthly,vw_cap,22,2010-08-31,-0.0239406136008152
usa,investment,monthly,vw_cap,22,2010-09-30,0.00505467440040866
usa,investment,monthly,vw_cap,22,2010-10-31,0.000939961413489251
usa,investment,monthly,vw_cap,22,2010-11-30,-0.00709098315771654
usa,investment,monthly,vw_cap,22,2010-12-31,0.0128359374833601
usa,investment,monthly,vw_cap,22,2011-01-31,0.00113913185104514
usa,investment,monthly,vw_cap,22,2011-02-28,-0.000842206781640159
usa,investment,monthly,vw_cap,22,2011-03-31,-0.00424444594447513
usa,investment,monthly,vw_cap,22,2011-04-30,0.00240646979514021
usa,investment,monthly,vw_cap,22,2011-05-31,0.00494123135176439
usa,investment,monthly,vw_cap,22,2011-06-30,0.00110337392365527
usa,investment,monthly,vw_cap,22,2011-07-31,-0.00969101162279851
usa,investment,monthly,vw_cap,22,2011-08-31,-0.0012534392690519
usa,investment,monthly,vw_cap,22,2011-09-30,0.023578029209751
usa,investment,monthly,vw_cap,22,2011-10-31,-0.0145397284064434
usa,investment,monthly,vw_cap,22,2011-11-30,0.00671574473314473
usa,investment,monthly,vw_cap,22,2011-12-31,0.0259992516210441
usa,investment,monthly,vw_cap,22,2012-01-31,-0.0207340539457901
usa,investment,monthly,vw_cap,22,2012-02-29,0.000729738597787681
usa,investment,monthly,vw_cap,22,2012-03-31,0.015167100544716
usa,investment,monthly,vw_cap,22,2012-04-30,0.00520338742626354
usa,investment,monthly,vw_cap,22,2012-05-31,0.020876812984773
usa,investment,monthly,vw_cap,22,2012-06-30,0.0117453945957333
usa,investment,monthly,vw_cap,22,2012-07-31,0.0041259265279716
usa,investment,monthly,vw_cap,22,2012-08-31,-0.00598496591575449
usa,investment,monthly,vw_cap,22,2012-09-30,-0.00042349659071248
usa,investment,monthly,vw_cap,22,2012-10-31,0.0152238325454035
usa,investment,monthly,vw_cap,22,2012-11-30,0.00311794130006857
usa,investment,monthly,vw_cap,22,2012-12-31,0.00319686986671062
usa,investment,monthly,vw_cap,22,2013-01-31,0.00690588202356227
usa,investment,monthly,vw_cap,22,2013-02-28,0.0120741644938834
usa,investment,monthly,vw_cap,22,2013-03-31,0.00800842220399373
usa,investment,monthly,vw_cap,22,2013-04-30,0.00582497084002956
usa,investment,monthly,vw_cap,22,2013-05-31,0.00209942968406922
usa,investment,monthly,vw_cap,22,2013-06-30,0.00304652438828673
usa,investment,monthly,vw_cap,22,2013-07-31,-0.000995515944888771
usa,investment,monthly,vw_cap,22,2013-08-31,-0.0134319209356504
usa,investment,monthly,vw_cap,22,2013-09-30,-0.00420879010002617
usa,investment,monthly,vw_cap,22,2013-10-31,0.0111265336093947
usa,investment,monthly,vw_cap,22,2013-11-30,0.00326645079934303
usa,investment,monthly,vw_cap,22,2013-12-31,-0.00188530166225994
usa,investment,monthly,vw_cap,22,2014-01-31,-0.00378556349539435
usa,investment,monthly,vw_cap,22,2014-02-28,-0.00698129580569401
usa,investment,monthly,vw_cap,22,2014-03-31,0.0195240739390207
usa,investment,monthly,vw_cap,22,2014-04-30,0.0126006160633555
usa,investment,monthly,vw_cap,22,2014-05-31,-0.00480516299081897
usa,investment,monthly,vw_cap,22,2014-06-30,-0.00304499786230673
usa,investment,monthly,vw_cap,22,2014-07-31,0.00470226566172075
usa,investment,monthly,vw_cap,22,2014-08-31,-0.00869030148263585
usa,investment,monthly,vw_cap,22,2014-09-30,-0.000076638090736168
usa,investment,monthly,vw_cap,22,2014-10-31,-0.00726583440230067
usa,investment,monthly,vw_cap,22,2014-11-30,0.00912455776182086
usa,investment,monthly,vw_cap,22,2014-12-31,0.00416934646329163
usa,investment,monthly,vw_cap,22,2015-01-31,-0.00806079529355364
usa,investment,monthly,vw_cap,22,2015-02-28,-0.0110632943849095
usa,investment,monthly,vw_cap,22,2015-03-31,-0.0141301730666113
usa,investment,monthly,vw_cap,22,2015-04-30,0.00627799933304349
usa,investment,monthly,vw_cap,22,2015-05-31,-0.00924708836081069
usa,investment,monthly,vw_cap,22,2015-06-30,-0.0108775596982816
usa,investment,monthly,vw_cap,22,2015-07-31,-0.00567997056810182
usa,investment,monthly,vw_cap,22,2015-08-31,0.0107400421616593
usa,investment,monthly,vw_cap,22,2015-09-30,0.0117333951844325
usa,investment,monthly,vw_cap,22,2015-10-31,0.020774141036401
usa,investment,monthly,vw_cap,22,2015-11-30,-0.00800190600718292
usa,investment,monthly,vw_cap,22,2015-12-31,-0.0122370779250219
usa,investment,monthly,vw_cap,22,2016-01-31,0.0300222507472827
usa,investment,monthly,vw_cap,22,2016-02-29,0.0159924114590811
usa,investment,monthly,vw_cap,22,2016-03-31,0.0191332145908129
usa,investment,monthly,vw_cap,22,2016-04-30,0.0188882113019201
usa,investment,monthly,vw_cap,22,2016-05-31,-0.0139183019381926
usa,investment,monthly,vw_cap,22,2016-06-30,0.00847723877763678
usa,investment,monthly,vw_cap,22,2016-07-31,-0.00971400617132915
usa,investment,monthly,vw_cap,22,2016-08-31,0.00565662895212441
usa,investment,monthly,vw_cap,22,2016-09-30,0.00913298462884295
usa,investment,monthly,vw_cap,22,2016-10-31,0.00816335910821127
usa,investment,monthly,vw_cap,22,2016-11-30,0.0252421882638525
usa,investment,monthly,vw_cap,22,2016-12-31,-0.000777080673296675
usa,investment,monthly,vw_cap,22,2017-01-31,-0.00932106093158032
usa,investment,monthly,vw_cap,22,2017-02-28,-0.012980991167846
usa,investment,monthly,vw_cap,22,2017-03-31,-0.00546444184077984
usa,investment,monthly,vw_cap,22,2017-04-30,-0.011957139831797
usa,investment,monthly,vw_cap,22,2017-05-31,-0.0195399765500585
usa,investment,monthly,vw_cap,22,2017-06-30,-0.00704764983758232
usa,investment,monthly,vw_cap,22,2017-07-31,0.00243307095051029
usa,investment,monthly,vw_cap,22,2017-08-31,-0.012473247341806
usa,investment,monthly,vw_cap,22,2017-09-30,0.0105663798244591
usa,investment,monthly,vw_cap,22,2017-10-31,-0.0114536687973156
usa,investment,monthly,vw_cap,22,2017-11-30,0.00195535176550561
usa,investment,monthly,vw_cap,22,2017-12-31,0.00749067557638861
usa,investment,monthly,vw_cap,22,2018-01-31,-0.00529866760260153
usa,investment,monthly,vw_cap,22,2018-02-28,-0.0131304991182663
usa,investment,monthly,vw_cap,22,2018-03-31,-0.000329584103822527
usa,investment,monthly,vw_cap,22,2018-04-30,0.00980949298217445
usa,investment,monthly,vw_cap,22,2018-05-31,-0.0131331964117815
usa,investment,monthly,vw_cap,22,2018-06-30,0.00389283156345402
usa,investment,monthly,vw_cap,22,2018-07-31,0.00341131104796787
usa,investment,monthly,vw_cap,22,2018-08-31,-0.0202108832781577
usa,investment,monthly,vw_cap,22,2018-09-30,0.00209958451945961
usa,investment,monthly,vw_cap,22,2018-10-31,0.0241376068604118
usa,investment,monthly,vw_cap,22,2018-11-30,-0.00426377754763594
usa,investment,monthly,vw_cap,22,2018-12-31,0.00230582150410617
usa,investment,monthly,vw_cap,22,2019-01-31,-0.0231152342145926
usa,investment,monthly,vw_cap,22,2019-02-28,-0.00859341171986042
usa,investment,monthly,vw_cap,22,2019-03-31,-0.000742800094218035
usa,investment,monthly,vw_cap,22,2019-04-30,-0.00454718370134628
usa,investment,monthly,vw_cap,22,2019-05-31,-0.00165065609533538
usa,investment,monthly,vw_cap,22,2019-06-30,-0.00202525626183777
usa,investment,monthly,vw_cap,22,2019-07-31,-0.00206796149369896
usa,investment,monthly,vw_cap,22,2019-08-31,-0.00112825458162692
usa,investment,monthly,vw_cap,22,2019-09-30,0.0265056311117265
usa,investment,monthly,vw_cap,22,2019-10-31,-0.00932562759436856
usa,investment,monthly,vw_cap,22,2019-11-30,-0.0188601568380595
usa,investment,monthly,vw_cap,22,2019-12-31,0.0055533000171089
usa,investment,monthly,vw_cap,22,2020-01-31,-0.0211885273187491
usa,investment,monthly,vw_cap,22,2020-02-29,-0.0134428491141934
usa,investment,monthly,vw_cap,22,2020-03-31,-0.0161433173276341
usa,investment,monthly,vw_cap,22,2020-04-30,-0.0209426482279033
usa,investment,monthly,vw_cap,22,2020-05-31,-0.0392668926768975
usa,investment,monthly,vw_cap,22,2020-06-30,-0.0120617239446068
usa,investment,monthly,vw_cap,22,2020-07-31,-0.0155189350565725
usa,investment,monthly,vw_cap,22,2020-08-31,-0.00620722822291796
usa,investment,monthly,vw_cap,22,2020-09-30,-0.0175112365811183
usa,investment,monthly,vw_cap,22,2020-10-31,0.00527247233542666
usa,investment,monthly,vw_cap,22,2020-11-30,0.0280816688334854
usa,investment,monthly,vw_cap,22,2020-12-31,-0.00471365411213918
usa,investment,monthly,vw_cap,22,2021-01-31,0.00684950008677034
usa,investment,monthly,vw_cap,22,2021-02-28,0.0480448096580064
usa,investment,monthly,vw_cap,22,2021-03-31,0.0456889924736431
usa,investment,monthly,vw_cap,22,2021-04-30,-0.00841125954745567
usa,investment,monthly,vw_cap,22,2021-05-31,0.0361839312699169
usa,investment,monthly,vw_cap,22,2021-06-30,-0.0356100301013948
usa,investment,monthly,vw_cap,22,2021-07-31,-0.0250381753448222
usa,investment,monthly,vw_cap,22,2021-08-31,-0.00662243387763627
usa,investment,monthly,vw_cap,22,2021-09-30,0.0220308457690772
usa,investment,monthly,vw_cap,22,2021-10-31,-0.0202260924986004
usa,investment,monthly,vw_cap,22,2021-11-30,0.00799202383073952
usa,investment,monthly,vw_cap,22,2021-12-31,0.0302026189608465
usa,investment,monthly,vw_cap,22,2022-01-31,0.07215457084329
usa,investment,monthly,vw_cap,22,2022-02-28,0.0131991011553749
usa,investment,monthly,vw_cap,22,2022-03-31,0.00999472918270291
usa,investment,monthly,vw_cap,22,2022-04-30,0.0419179339917616
usa,investment,monthly,vw_cap,22,2022-05-31,0.021901667149094
usa,investment,monthly,vw_cap,22,2022-06-30,0.00945515159300918
usa,investment,monthly,vw_cap,22,2022-07-31,-0.0399807201983124
usa,investment,monthly,vw_cap,22,2022-08-31,0.00271911483554175
usa,investment,monthly,vw_cap,22,2022-09-30,0.00724562468912326
usa,investment,monthly,vw_cap,22,2022-10-31,0.026584054373251
usa,investment,monthly,vw_cap,22,2022-11-30,0.0144173927797987
usa,investment,monthly,vw_cap,22,2022-12-31,0.0240280257239783
usa,investment,monthly,vw_cap,22,2023-01-31,-0.0299217605829722
usa,investment,monthly,vw_cap,22,2023-02-28,-0.00977300237497383
usa,investment,monthly,vw_cap,22,2023-03-31,-0.0148116163617171
usa,investment,monthly,vw_cap,22,2023-04-30,0.0146386928513321
usa,investment,monthly,vw_cap,22,2023-05-31,-0.029667190813989
usa,investment,monthly,vw_cap,22,2023-06-30,-0.0098845448557346
usa,investment,monthly,vw_cap,22,2023-07-31,-0.00366171460044032
usa,investment,monthly,vw_cap,22,2023-08-31,0.00942613112296587
usa,investment,monthly,vw_cap,22,2023-09-30,0.00797159207211729
usa,investment,monthly,vw_cap,22,2023-10-31,0.00759310912602228
usa,investment,monthly,vw_cap,22,2023-11-30,-0.00411098744071844
usa,investment,monthly,vw_cap,22,2023-12-31,-0.00221357112082735
usa,investment,monthly,vw_cap,22,2024-01-31,0.00390077938856884
usa,investment,monthly,vw_cap,22,2024-02-29,-0.0170172854270795
usa,investment,monthly,vw_cap,22,2024-03-31,0.00743374729630711
usa,investment,monthly,vw_cap,22,2024-04-30,-0.0000614983625038588
usa,investment,monthly,vw_cap,22,2024-05-31,0.000275864054941307
usa,investment,monthly,vw_cap,22,2024-06-30,-0.0065314431263499
usa,investment,monthly,vw_cap,22,2024-07-31,0.0172331562616718
usa,investment,monthly,vw_cap,22,2024-08-31,0.00173773125341058
usa,investment,monthly,vw_cap,22,2024-09-30,0.00430553999793374
usa,investment,monthly,vw_cap,22,2024-10-31,-0.0100732401640823
usa,investment,monthly,vw_cap,22,2024-11-30,-0.0203449075101568
usa,investment,monthly,vw_cap,22,2024-12-31,0.0057457918423139
usa,low_leverage,monthly,vw_cap,1,1926-02-28,-0.0305703087229594
usa,low_leverage,monthly,vw_cap,2,1926-03-31,-0.0752933138063399
usa,low_leverage,monthly,vw_cap,2,1926-04-30,-0.00520948624631637
usa,low_leverage,monthly,vw_cap,2,1926-05-31,-0.0101703801489328
usa,low_leverage,monthly,vw_cap,2,1926-06-30,-0.000558210394188474
usa,low_leverage,monthly,vw_cap,2,1926-07-31,0.00106799550288299
usa,low_leverage,monthly,vw_cap,2,1926-08-31,-0.0203906227008566
usa,low_leverage,monthly,vw_cap,2,1926-09-30,-0.00888549549987952
usa,low_leverage,monthly,vw_cap,2,1926-10-31,-0.0155721388294494
usa,low_leverage,monthly,vw_cap,2,1926-11-30,-0.013935095878318
usa,low_leverage,monthly,vw_cap,2,1926-12-31,0.00108082087680444
usa,low_leverage,monthly,vw_cap,2,1927-01-31,-0.00223762940751099
usa,low_leverage,monthly,vw_cap,2,1927-02-28,0.0060238956798516
usa,low_leverage,monthly,vw_cap,2,1927-03-31,-0.00976903319984306
usa,low_leverage,monthly,vw_cap,2,1927-04-30,-0.0113841276232705
usa,low_leverage,monthly,vw_cap,2,1927-05-31,0.00410755376815532
usa,low_leverage,monthly,vw_cap,2,1927-06-30,0.01085048813873
usa,low_leverage,monthly,vw_cap,2,1927-07-31,-0.0256630263748376
usa,low_leverage,monthly,vw_cap,2,1927-08-31,-0.00557401641201982
usa,low_leverage,monthly,vw_cap,2,1927-09-30,0.00233196616830653
usa,low_leverage,monthly,vw_cap,2,1927-10-31,-0.00910427315567694
usa,low_leverage,monthly,vw_cap,2,1927-11-30,0.00977999992631985
usa,low_leverage,monthly,vw_cap,2,1927-12-31,0.00228027954489228
usa,low_leverage,monthly,vw_cap,2,1928-01-31,0.00261445424371246
usa,low_leverage,monthly,vw_cap,2,1928-02-29,-0.00236407646739249
usa,low_leverage,monthly,vw_cap,2,1928-03-31,0.00883525948716175
